unit	doc_id	source	page	signals	snippet
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	46	3	for the Laplace  $\Delta = \Delta_{h_1}$  on  $Y_1$  with the metric  $h_1$  induced from  $X$  and let  $\psi
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	54	3	there exists a point  $v' \in \partial V$ , such that  $$\bullet'_{>0} \quad \|df(v')\| \geq \frac{\text{mean.
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	55	3	(ii) the volume of  $\partial V_i$  is bounded in terms of the volume of the part of  $\partial V$  outside  $
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	56	3	as fundamental domains  $\Delta$  of reflection groups  $\Gamma$ , that act on the corresponding orbi-covering
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	58	2	### 3.1.2 MC-Normalization of Hypersurfaces with Positive Mean Curvatures and $Sc$ -Normalized Convex Area Ext
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	62	2	sufficiently small  $\varepsilon = \|g - g_\varepsilon\|_{C^0}$ .  Indeed let the boundary  $\partial V$  of a
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	64	4	*Motivating Example.* If  $g_\varepsilon = (1 \pm \varepsilon)^2 g_0$ , then  $\|g_\varepsilon - g_0\| = 2\var
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	65	4	principal spin bundle  $\tilde{S}O \rightarrow X$  for the double covering representing the spin structure on 
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	66	3	Conversely,  if  $X$  is a *simply connected* manifold of *dimension*  $n \geq 5$ , and if  $\hat{\alpha}(X)
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	68	4	The following definition gives you a fair idea of what kind of properties these are.  *Profinite Hyperspherici
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	70	3	### 3.3.1 Recollection on Linear Connections and Twisted Differential Operators  A connection in a smooth fibr
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	74	2	$y \in Y$ , denoted  $\Sigma_{x,y} \subset \text{Hom}(T_x \rightarrow T_y)$ , where  $T_x = \mathbb{R}^n$ ,  $
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	77	4	for an orthonormal frame  $\{e_i\} \subset V$ ,  $i = 1, \dots, n$ ,  on the one hand, imply  $v_1 \cdot v_2 +
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	78	3	are written as *lexicographically ordered products* of  $e_i$  and (if it is there)  $c$ . Here are a few rele
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	79	2	the sum of the squares of the dimensions of the irreducible representations of  $G$  is equal to the order of 
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	82	2	To achieve this, we start, somewhat paradoxically, with a (somewhat artificial) embedding  $Cl_{n-1} \rightarr
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	86	4	(The presence of " $\frac{1}{2}$ " agrees with the idea of the bundle  $\mathcal{S}_{2k}$  being a "the square
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	90	3	In the case, where two Riemannian metrics are defined on the same background manifold, say  $g$  and  $\underl
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	94	3	on  $X = X \times s$  parametrized by  $S^1$ .<sup>169</sup>  *Exercise.* Fill in the details in (1) and (2). 
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	95	3	**Area Rigidity Problem: Examples and Counter Examples.** Given a smooth convex hypersurface  $\underline{X} \
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	96	3	(D) Let  $C \subset \mathbb{R}^{n+1}$  a smooth convex cone and let  $\underline{X} \subset C$  be a smooth cl
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	97	2	Then there exists a point  $x \in X$ , where the the trace-norm of the second exterior power of the differenti
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	100	3	To see this, reduce (c) to (b) as follows.  Let  $\underline{\mathcal{X}}^\perp \rightarrow P$  be the complem
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	104	3	3.4.1 the trace form of the area inequality allows an automatic reduction  $n = 2m - 1 \rightsquigarrow n = 2m
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	110	2	admits a smooth map  $f$  with non-zero degree to the boundary of the  $R$ -ball in the hyperbolic  $n$ -space
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	112	2	(warped product) metric on the product  $Y \times \mathbb{T}^1$  of the form  $dy^2 + \phi(y)^2 dt^2$  has  $S
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	114	2	domain  $X_1 \subset X$ , which contains  $X_0$  and the boundary  $\partial X_1$  of which (assumed smooth) a
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	115	2	**|||  $\mu$ -Bubble Separation Theorem.** Let  $X$  be an  $n$ -dimensional, Riemannian band, possibly non-co
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	119	3	or the cone split, i.e.  $C = C_{-1} \times \mathbb{R}^1$  for a minimal cone  $C_{-1} \subset \mathbb{R}^{n-1
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	122	2	(b) **Area non-Contraction in Codimension 3.** Let  $X$ ,  $\underline{X}$  and  $f : X \rightarrow \underline
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	126	2	with the Veronese surface being the extremal one.  B. Also conjecturally,  $[\circ \times \circ]_?$  the ineq
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	127	3	**E. Conjecture + Theorem.** If  $X = X^n$  is  $\nexists$ -PSC, then **conjecturally** all immersions  $f : X
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	129	2	and observe that the  $\partial_{\mp}$ -boundaries of this  $Y_-$  are *concave* for  $\kappa \geq 1$  and  $d
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	135	2	(i) the map  $\hat{\Phi}$  sends a (non-compact if  $X$  is non-compact) homology class from the *rational*  $
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	142	2	**Example.** If  $X$  has bounded geometry,<sup>226</sup> e.g.  $X$  is a covering of a compact locally contra
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	143	2	**Theorem (J).** *If a compact orientable 3-manifold  $X$  contains an aspherical summand in its prime decompo
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	144	4	of Wang's theorem below) that such surfaces don't exist in 3-manifolds with  $Sc > 0$ .  **Remarks, Examples a
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	145	3	$$\int_{\Sigma} Sc(X, \sigma) d\sigma \leq 2\pi\chi(\Sigma).$$  Hence  the Whitehead manifold admits no comple
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	146	2	**Attaching Cylinders to Stable Hypersurfaces.** Let  $X = (X, g)$  be a complete, e.g. compact, Riemannian ma
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	148	3	by  $$\text{dist}(w, \varphi(Y)) \leq D(\text{dist}(v, Y)),$$  where  $D(d)$  is a continuous function that de
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	150	3	Next, by lemma (C) from the previous section, there exists closed curves  $S \subset X$  with arbitrary large 
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	151	2	with filling radii  $fillrad(\Sigma, X) \geq \rho$ , for all  $\rho > 0$ , i.e. non-homologous to zero in thei
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	152	2	and where  $D = D_X = D_{X,k}$  is the iterated contractibility control function for  $l$ -dimensional subpoly
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	153	3	there exist complete orientable Riemannian manifolds  $X'$  with  $Sc(X') \geq \sigma > 0$  and quasi-proper (
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	159	3	and such that  $$Sc(X, x) \geq \sigma(x)?$$  **B. Fill-in Problem for  $Sc \geq \sigma$ .** Let  $Y = (Y, h)$
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	161	2	becomes arbitrarily large for large  $\nu$ ,  $$Sc(g_\nu) \geq \sigma = \sigma(h_t, \nu) \rightarrow \infty \t
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	163	4	if a compact Riemannian manifold  $X$  with a boundary has  $Sc \geq n(n-1)$ , and if the mean curvature  $mea
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	164	5	This is proven by extending  $g$  from a small neighbourhood of  $Y$  in  $X$  to a complete asymptotically fl
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	165	2	When does there exist a Riemannin metric  $g$  on  $X$ , such that  $Sc(X) \geq \sigma$ , the induced metrics 
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	168	2	*Exercise.* Show that the universal covering  $\tilde{X}$  of the  $n$ -torus  $X$  with an arbitrary Riemanni
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	169	5	*About the Proof.* The original argument in [Min-Oo(hyperbolic) 1989], which generalizes Dirac-theoretic Witte
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	170	2	such that the numbers  $N_i$  of *simplices* in the triangulations of  $X_i^\Delta$  and the degrees  $\deg(f_
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	171	4	unlike  $\|X\|_\Delta$  defined with *manifolds*, rather than with *pseudomanifolds* mapped to  $X$ , this is 
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	172	2	Originally, in 1966, Novikov proved this, by an elaborated surgery argument, for the torus  $\underline{X} = \
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	178	4	connection preserving isomorphism between  $L$  and  $|L|$  outside a compact subset in  $X$ .  *f\*-Example.*
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	179	4	#### 4.1.5, 4.2.  *Zhang's Extension of the Relative Index Theorem with Applications to maps*  $X \rightarrow
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	180	2	Nowadays  $\Leftarrow$  can be proved with the techniques of minimal hypersurfaces and of stable  $\mu$ -bubbl
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	182	2	bundle  $T(\mathcal{L})$  is assumed *spin*<sup>276</sup> and where the existence of almost harmonic spinor is
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	184	2	$X$ ,  $$\int_X Sc(X, x)^2 dx \geq 32\pi^2 c_2(X),$$  where, moreover this inequality is sharp.  Although one
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	188	3	• if  $x_0$  lies in the interior of a codimension 1 face  $F_i \subset X$  then the mean curvature of  $mean.
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	189	3	Two motivating examples, where this problems was solved, is the *rigidity of flat metrics on closed manifolds*
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	190	5	that  $\underline{X}$  is the product of simplices with dihedral angles  $\leq \frac{\pi}{2}$ , such as the  $
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	191	2	general case needs an intervention of arguments from [G(inequalities) 2018], where the (non-spin) case  $n \ge
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	192	4	the proof follows by a construction and analysis of suitable  $\mu$ -bubble (capillary surfaces) pinched betwe
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	194	2	$\mu_{i,k} = -\infty$ , unless  $k = 0$ , i.e.  $\dim(X_i) = \dim(X_k) - 1 = n - 1$  and  $\alpha_{ijk} = 2\pi
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	195	2	boundary of a domain  $Q_> \subset X$  with corners  $$Q = \partial Q_> = \bigcup_{i=1,2,\dots} Q_i$$  where a
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	196	2	Also "hyperbolically looking" manifolds  $\tilde{X}$  of dimensions  $\geq 4$ , e.g. the universal coverings o
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	198	2	where the images of the connected components of  $\hat{Q}$  serve as the  $(n-1)$ -faces  $Q_i$  of  $Q$ ;  -
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	199	3	The simplest way to do it is by consecutively minimizing  $g'$ -volumes of  $Q_1$  with free boundary  $\parti
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	202	2	For instance, the balls in  $\mathbb{R}^n$  are "isoperimetrically extremal": they are the *only* Euclidean do
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	203	3	More interestingly, the argument indicated in section 3.1.3 can be used to show<sup>301</sup> that  if the set
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	206	2	Recall that the *twisted* Dirac operator, denoted  $$\mathcal{D}_{\otimes L} : C^\infty(\mathbb{S} \otimes L)
curvature-scalar	01	lectures on Curvature 2025/Scalar-Jul-8-2021/lectures on Curvature 2025/Scalar-Jul-8-2021.md	209	3	which can be (trivially) obtained with a use of the inverse exponential maps  $$\exp_{\underline{x}}^{-1} : \t
